gvkey	datadate	fyear	indfmt	consol	popsrc	datafmt	tic	conm	curcd	aco	act	aqc	capx	ceq	che	cogs	cshfd	csho	cshpri	dlc	dltt	dp	epsfi	epsfx	gdwlip	ib	ibadj	invt	lct	mib	niadj	oiadp	oibdp	pstk	recd	rect	rectr	sale	seq	txt	wdp	xint	xpp	xsga	exchg	cik	costat	prcc_f	loc	sic
064336	20071231	2007	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	525.8590	1350.1520	4.1130	730.5930	415.0690	234.1580	4427.8780	48.6700	48.6700	48.6700	3105.8240	3465.0690	690.8370	0.7600	0.7600		36.8620	36.8620	154.2150	4924.6380	80.1920	36.8620	-77.6160	613.2210	0.0000	8.2130	435.9200	287.3370	5829.1370	415.0690	3.2580		326.0010	43.3740	788.0380	11	0001030475	A	97.6600	CHN	4512
064336	20081231	2008	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	224.9560	1524.3800	4.3970	724.9970	-1919.7360	827.2600	5736.6990	48.6700	48.6700	48.6700	4729.9830	4027.8430	685.4700	-45.9800	-45.9800	-145.5690	-2237.9670	-2237.9670	127.7190	7894.2110	67.1150	-2237.9670	-1225.5500	-540.0800	0.0000	14.8160	344.4450	168.0500	6020.1620	-1919.7360	10.8340		391.3960	41.8890	823.5430	11	0001030475	A	15.3000	CHN	4512
064336	20091231	2009	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	239.1500	1005.4440	4.3950	1115.2520	180.8630	321.0850	4585.2810	64.3680	95.8170	64.3680	2840.8720	4431.6030	762.2190	0.3800	0.3800		24.7240	24.7240	136.5770	5202.3390	0.0000	24.7240	-474.8630	287.3560	0.0000	43.2560	308.6320	200.8340	5712.0170	180.8630	7.6980		289.7580	34.3380	839.3800	11	0001030475	A	35.1200	CHN	4512
064336	20101231	2010	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	282.0120	1830.3150	-176.9050	1512.8320	2313.8310	761.7210	7914.1700	222.9890	225.5310	222.9890	2844.4680	6125.0760	1023.9150	3.3700	3.3700		751.2100	751.2100	194.9850	5949.0630	0.0000	751.2100	637.1120	1661.0270	0.0000	62.9380	591.5970	322.3400	11182.3730	2313.8310	20.2260		251.1230	46.4080	1607.1760	11	0001030475	A	25.4200	CHN	4512
064336	20111231	2011	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	384.9770	2177.9880	16.9170	2152.6380	3197.6820	1073.3030	9506.2950	225.5310	225.5310	225.5310	3285.4650	6578.5960	1104.8420	3.2200	3.2200		727.0110	727.0110	247.1510	6893.4590	0.0000	727.0110	480.5070	1585.3490	0.0000	83.9330	472.5570	349.1460	13092.5390	3197.6820	41.9820		273.7670	44.5890	2000.8950	11	0001030475	A	17.7600	CHN	4512
064336	20121231	2012	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	268.9630	2034.4500	14.0150	2163.1540	3679.8440	680.2370	10032.3730	225.5310	225.5310	225.5310	4092.2650	6797.4630	1212.9680	2.1000	2.1000		474.0930	474.0930	335.1440	7804.5310	0.0000	474.0930	398.6540	1611.6220	0.0000	32.5530	750.1060	475.4630	13684.1010	3679.8440	32.8730		320.1350	50.4970	2040.1060	11	0001030475	A	20.1000	CHN	4512
064336	20131231	2013	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	485.3270	2083.0100	1.9620	3152.3000	4443.9460	392.8240	11963.6030	241.8380	253.4850	241.8380	4338.7660	7841.4840	1358.8710	1.6200	1.6200		391.9210	391.9210	380.8260	8768.4730	0.0000	391.9210	-192.8310	1166.0400	0.0000	32.6770	824.0330	582.2140	14577.0360	4443.9460	20.5300		320.3480	50.3660	1447.3930	11	0001030475	A	19.2400	CHN	4512
064336	20141231	2014	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	1265.0300	2940.2380	-2.5790	4173.5160	4830.9320	224.5100	11212.6480	253.4850	253.4850	253.4850	5362.4730	10413.5640	1480.0310	2.1700	2.1700		549.5920	549.5920	364.0850	9852.3680	0.0000	549.5920	380.6860	1860.7170	0.0000	33.2010	1086.6130	622.4410	14535.1840	4830.9320	92.3510		415.8210	53.6700	1461.8190	11	0001030475	A	24.2400	CHN	4512
064336	20151231	2015	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	815.4010	3562.6290	0.0000	5153.1380	5775.2630	1407.1120	10306.8940	256.3700	262.8040	256.3700	6842.2920	11545.2780	1616.4450	2.7300	2.7300		700.3920	700.3920	317.3920	11483.3740	0.0000	700.3920	1169.8410	2786.2860	0.0000	70.2400	1022.7240	442.5890	14506.3140	5775.2630	96.3290	-5.0940	494.7670	111.9210	1413.1340	11	0001030475	A	28.1400	CHN	4512
064336	20161231	2016	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	805.2720	2288.3480	0.0000	5530.3180	7122.2810	250.3240	10157.2810	276.2230	289.3520	276.2230	5082.6740	11880.1670	1750.5400	2.3400	2.3400		647.8470	647.8470	323.7790	9805.8480	0.0000	647.8470	1034.7120	2785.2520	0.0000	45.3690	908.9730	378.7990	14245.1390	7122.2810	222.0950		483.9410	430.9380	1302.6060	11	0001030475	A	22.3500	CHN	4512
064336	20171231	2017	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	204.5710	2811.5830	0.0000	3774.0330	8508.6760	715.6150	11992.3760	289.3520	289.3520	289.3520	7428.3390	12655.1190	2085.0560	3.3700	3.3700		974.7480	974.7480	335.8280	12346.1880	0.0000	974.7480	449.5650	2534.6210	0.0000	43.9570	1555.5690	326.4530	15750.1190	8508.6760	276.6550		596.1910	103.8990	1223.1220	11	0001030475	A	36.1400	CHN	4512
064336	20181231	2018	INDL	C	D	STD	CEA	CHINA EASTERN AIRLINES CORP	USD	262.0010	2316.4270	0.0000	3779.5330	8434.0500	110.2090	12886.4690	289.3520	289.3520	289.3520	5615.5760	13656.9150	2158.3830	1.3600	1.3600		392.2750	392.2750	283.5190	10623.1110	0.0000	392.2750	439.0920	2597.4750	0.0000	49.2890	1660.6980	208.2050	16760.7990	8434.0500	134.6360		650.0590	146.2670	1276.8550	11	0001030475	A	27.3800	CHN	4512
064835	20000331	1999	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	4.9360	380.6940	0.0000	148.4920	422.5560	340.1140	231.7200	67.5360	70.0300	67.0960	12.7780	107.6230	42.1750	1.0300	1.0300		69.4290	69.4290	13.3390	137.5330	0.0000	69.4290	80.4740	122.6490	0.0000	0.4140	22.3050	21.0380	354.3690	422.5560	16.8270		3.6200	4.9360		14	0001038683	A	45.8750	IRL	4512
064835	20010331	2000	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	9.7860	583.5920	0.0000	313.6550	589.1080	551.1390	276.3250	71.4200	72.4110	70.5620	29.0840	329.5610	52.0380	1.2900	1.2900		91.8820	91.8820	14.0480	178.0570	0.0000	91.8820	100.2610	152.2990	0.0000	0.3540	8.6190	7.6460	428.6240	589.1080	16.6250		10.5190	9.7860		14	0001038683	A	44.5000	IRL	4512
064835	20020331	2001	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	3.0130	817.4510	0.0000	346.2620	873.6820	783.8970	339.7460	147.9920	151.0060	145.7450	38.6210	446.0510	51.4390	0.8900	0.8900		131.0820	131.0820	14.9280	268.6510	0.0000	131.0820	142.0280	193.4670	0.0000	0.3130	15.6130	9.0060	543.9840	873.6820	19.1760		17.0930	3.0130	10.7710	14	0001038683	A	30.0100	IRL	4512
064835	20030331	2002	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	6.1900	1214.6370	0.0000	512.1670	1353.4840	1155.6380	531.4250	153.2560	151.0260	151.0110	70.4210	843.5870	83.7830	1.7000	1.7000		260.9440	260.9440	24.8390	411.5180	0.0000	260.9440	287.1870	370.9700	0.0000	0.3770	27.9700	16.3170	918.3340	1353.4840	27.4160		33.6660	6.1900	15.9390	14	0001038683	A	41.6400	IRL	4512
064835	20040331	2003	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	14.3500	1620.0520	40.1900	407.6070	1788.8400	1545.5340	847.0430	153.0260	151.8540	151.4890	99.1740	1072.6540	123.4520	1.6600	1.6600		253.9660	253.9660	32.5000	598.4070	0.0000	253.9660	330.1000	453.5520	0.0000	0.4330	27.6680	18.3540	1320.4360	1788.8400	26.8820		58.4660	14.3500	19.8410	14	0001038683	A	34.1900	IRL	4512
064835	20050331	2004	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	19.6960	2187.8290	2.8770	802.9560	2240.2790	2092.7340	1152.6480	152.8010	152.3930	151.9820	167.2160	1678.0070	130.7640	2.2600	2.2600		345.9360	345.9360	36.4030	852.3750	0.0000	345.9360	424.5580	555.3220	0.0000	0.5250	38.9960	26.7730	1733.4180	2240.2790	37.8570		74.5700	19.6960	25.4480	14	0001038683	A	43.7700	IRL	4512
064835	20060331	2005	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	40.6840	2492.8980	0.0000	663.0630	2418.0710	2393.7750	1438.5530	154.3560	154.2030	153.3670	186.1040	1850.4900	151.0150	2.4200	2.4200		372.3180	372.3180	4.1540	1026.8040	0.0000	372.3180	448.1060	599.1210	0.0000		54.2850	36.3070	2054.5620	2418.0710	39.0580		89.7780	17.7750	16.8880	14	0001038683	A	54.7000	IRL	4512
064835	20070331	2006	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	155.2410	3148.6090	0.0000	661.9760	3396.6930	2939.6070	2136.9670	311.5010	309.4060	308.8910	239.2850	2251.0420	191.9210	1.8700	1.8700		582.5710	582.5710	3.2370	1494.8520	0.0000	582.5710	630.9120	822.8330	0.0000		50.5240	31.3110	2991.6230	3396.6930	20.6460		110.8580	52.4970	31.8230	14	0001038683	A	44.7900	IRL	4512
064835	20080331	2007	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	262.1850	3772.8460	0.0000	1481.1100	3954.7180	3428.9800	2942.3460	304.9870	298.1610	302.4020	579.7290	3002.4650	261.3070	2.0200	2.0200		617.5140	617.5140	3.1560	2461.0760	0.0000	617.5140	865.6350	1126.9420	0.0000		78.5250	54.0180	4289.1960	3954.7180	76.2100	-16.7800	153.8520	192.1180	219.9080	14	0001038683	A	28.2800	IRL	4512
064835	20090331	2008	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	282.3890	3372.3740	0.0000	930.9450	3215.8730	3021.1160	3237.4410	295.6940	294.6710	295.6940	269.1200	2911.4510	271.2250	-0.7600	-0.7600		-224.3400	-224.3400	2.7520	1828.9450	0.0000	-224.3400	191.2490	462.4740	0.0000		66.1170	55.4190	3901.3400	3215.8730	-15.0040	-68.4120	173.2830	89.0940	201.4250	14	0001038683	A	23.1100	IRL	4512
064835	20100331	2009	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	266.0560	4143.5550	0.0000	1349.6250	3853.0160	3805.4050	2983.5650	296.3400	295.7870	295.2800	359.1150	3639.4410	318.4020	1.3900	1.3900		412.9490	412.9490	3.3820	2095.9890	0.0000	412.9490	543.8810	862.2830	0.0000		68.7120	59.9200	4041.7040	3853.0160	48.2880		97.5220	100.2280	195.8560	14	0001038683	A	27.1700	IRL	4512
064835	20110331	2010	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	678.3730	4932.2800	0.0000	1272.4990	4189.5160	4170.6530	3813.3840	298.0200	297.9150	297.1400	477.5420	4698.4020	387.1960	1.7900	1.7900		531.2950	531.2950	3.8290	2605.7010	0.0000	531.2950	732.1260	1119.3220	0.0000		79.4250	71.7660	5147.7200	4189.5160	65.6670		133.1780	134.0290	215.0140	14	0001038683	A	27.8000	IRL	4512
064835	20120331	2011	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	389.2190	5168.2590	0.0000	423.4870	4409.1530	4687.7010	4290.6160	295.4000	291.1190	294.7400	491.2250	4342.6170	412.2870	2.5300	2.5300		747.2370	747.2370	3.7340	2420.1210	0.0000	747.2370	824.0400	1236.3270	0.0000	0.1330	87.6050	68.6700	5766.8220	4409.1530	96.8050		145.7400	80.0040	239.8790	14	0001038683	A	36.2800	IRL	4512
064835	20130331	2012	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	183.2690	4823.4300	0.0000	398.1930	4194.1640	4561.2150	4662.8450	289.4800	289.4100	288.6200	512.5120	3970.9090	422.4150	2.5200	2.5200		729.6150	729.6150	3.4600	2450.0350	0.0000	729.6150	920.1890	1342.6040	0.0000	0.1280	75.4860	71.8980	6259.3340	4194.1640	104.5780		127.0070	83.1760	253.8850	14	0001038683	A	41.7800	IRL	4512
064835	20140331	2013	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	190.5360	4745.2120	0.0000	696.8410	4526.8470	4466.0900	5281.4130	283.6400	276.6480	282.9200	644.6260	3603.6500	484.6750	2.5300	2.5300		720.2620	720.2620	3.4440	3133.5790	0.0000	720.2620	906.1140	1390.7890	0.0000	0.1380	85.1420	80.0440	6939.0620	4526.8470	94.5100		113.3850	167.5280	266.8600	14	0001038683	A	58.8100	IRL	4512
064835	20150331	2014	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	943.3820	6167.4820	0.0000	846.9280	4334.1010	5151.2760	4295.8620	277.5200	275.5320	276.9400	429.2100	4330.7710	405.6880	3.3500	3.3500		930.9220	930.9220	2.2560	3593.9390	0.0000	930.9220	1120.0720	1525.7600	0.0000	0.1070	70.5680	64.5530	6072.9610	4334.1010	124.2740		90.1170	143.8220	251.3390	14	0001038683	A	66.7700	IRL	4512
064835	20160331	2015	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	471.7740	5491.6890	0.0000	1386.9600	4096.7550	4936.9950	4961.1420	269.6800	258.1480	268.2000	512.4360	4069.7610	486.6950	6.5800	6.5800		1775.8150	1775.8150	3.7590	3837.8610	0.0000	1775.8150	1662.8260	2149.5210	0.0000	0.1140	79.1610	75.2880	7444.2760	4096.7550	185.4290		91.4620	165.2690	333.6130	14	0001038683	A	85.8200	IRL	4512
064835	20170331	2016	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	542.8170	5034.5860	0.0000	1550.9960	4731.7250	4429.2930	4593.7200	251.5000	243.5740	249.9400	487.7220	4202.8160	532.2260	5.6000	5.6000		1407.7500	1407.7500	3.3160	3222.0240	0.0000	1407.7500	1641.0740	2173.3000	0.0000	0.1070	59.1600	58.0900	7111.8160	4731.7250	165.1770		73.3890	236.5330	344.7960	14	0001038683	A	82.9800	IRL	4512
064835	20180331	2017	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	551.0730	5160.8480	0.0000	1811.7790	5505.6850	4533.8840	5559.1540	240.8000	234.2400	238.7000	535.4270	4346.9890	691.1520	7.4200	7.4200		1786.6460	1786.6460	4.5580	4204.6930	0.0000	1786.6460	2084.9140	2776.0660	0.0000	0.1230	71.3330	70.9630	8810.0320	5505.6850	198.4760		77.8620	289.7660	474.8120	14	0001038683	A	122.8500	IRL	4512
064835	20190331	2018	INDL	C	D	STD	RYAAY	RYANAIR HOLDINGS PLC	USD	612.7080	4269.5420	97.0860	1735.9880	5853.1110	3585.8990	6165.0200	230.9200	226.6800	228.7200	347.2650	3743.1440	718.8860	4.3000	4.3000		993.3080	993.3080	3.2550	4597.9510	0.0000	993.3080	1141.2390	1860.1250	0.0000	0.1120	67.6800	66.7820	8639.4240	5853.1110	70.8230		66.3330	266.2290	614.2790	14	0001038683	A	74.9400	IRL	4512
065843	20001231	2000	INDL	C	D	STD	VIRGY	VIRGIN EXPRESS HOLDINGS PLC	USD	9.9710	73.2270	0.0000	3.3780	-35.6000	24.8630	292.6910	14.7230	14.7600	14.7230	0.6060	0.0450	2.6920	-4.1600	-4.1600		-61.2100	-61.2100	0.7100	68.1090	0.6300	-61.2100	-42.7330	-40.0410	0.0000		37.6830	35.4730	272.1280	-35.6000	-0.1000		3.5030	9.9710	19.4780	19	0001048420	I	1.0000	GBR	4512
065843	20011231	2001	INDL	C	D	STD	VIRGY	VIRGIN EXPRESS HOLDINGS PLC	USD	9.2550	62.1230	0.0000	5.1670	-33.6380	21.0690	174.8830	14.7370	14.7750	14.7370	0.0280	0.0140	1.0640	0.0100	0.0100		0.1160	0.1160	0.3800	57.2180	0.6760	0.1160	-0.2260	0.8380	0.0000		31.4190	29.4230	188.8100	-33.6380	0.5880		2.4660	9.2550	13.0890	19	0001048420	I	1.8500	GBR	4512
065843	20021231	2002	INDL	C	D	STD	VIRGY	VIRGIN EXPRESS HOLDINGS PLC	USD	8.6670	81.4560	0.0000	1.5660	-39.1950	21.7150	215.6320	4.8430	4.8930	4.8430	4.3840	29.8050	1.7750	0.0800	0.0800		0.4290	0.4290	0.2950	86.5780	0.7880	0.4290	3.5370	5.3120	0.0000		50.7790	41.6470	238.3480	-39.1950	-0.4690		1.4080	8.6670	17.4040	19	0001048420	I	1.3500	GBR	4512
065843	20031231	2003	INDL	C	D	STD	VIRGY	VIRGIN EXPRESS HOLDINGS PLC	USD	10.2150	71.5960	0.0000	1.1540	-36.7770	23.2630	253.2250	22.8790	39.9510	22.8790	0.0000	25.3750	2.6890	-1.0800	-1.0800		-24.6640	-24.6640	0.4020	79.6530	1.1190	-24.6640	-20.1630	-17.4740	0.0000		37.7160	28.7900	260.8400	-36.7770	0.3550		2.5950	10.1430	25.0890	19	0001048420	I	1.8000	GBR	4512
065972	20001231	2000	INDL	C	D	STD	MDWYQ	MIDWAY AIRLINES CORP	USD	16.3840	88.5600	0.0000	55.8080	101.7190	57.8230	285.3520	11.4450	15.1750	11.4450	6.3820	152.8100	10.5170	-1.3500	-1.3500		-15.4930	-15.4930	4.3180	91.6780	0.0000	-15.4930	-14.2420	-3.7250	0.0000	0.2570	10.0350	8.2240	281.6270	101.7190	-9.1500		13.6950			19	0000946323	I	2.8125	USA	4512
100103	20011231	2001	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	725.1640	4125.6140	1061.4440	1248.8120	3113.6590	1052.2770	12523.5290	381.3150	381.6000	381.3150	884.4920	3482.4270	1084.7650	-1.4800	-1.4800	-440.9550	-563.6110	-563.6110	341.5310	5464.7690	26.7920	-563.6110	-61.7730	1022.9920	0.0000		2006.6420	1555.3610	15556.1000	3113.6590	-180.1570		443.3590	18.0690	2009.5790	19	0001049724	A	13.4450	DEU	4512
100103	20021231	2002	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	842.4700	7113.9680	10.5900	464.2760	4325.2720	3814.2340	14338.4470	418.3200	381.6000	381.5250	1825.5430	3177.8990	1303.6000	1.8300	1.8300		751.5650	751.5650	416.4640	7257.2980	49.0700	751.5650	996.4950	2300.0950	0.0000		2040.8000	1709.0550	18806.8400	4325.2720	191.6660		585.0630	78.8470	2168.2980	19	0001049724	A	9.4550	DEU	4512
100103	20031231	2003	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	773.4560	7015.2690	167.5400	1142.5480	3341.9840	3427.6440	17061.3760	381.4910	381.6000	381.4910	282.1730	4081.4280	2431.2210	-3.2500	-3.2500		-1239.5450	-1239.5450	530.3340	5585.5100	54.1670	-1239.5450	-772.1960	1659.0250	0.0000		2283.8350	1887.0290	21048.3270	3341.9840	243.1220		660.0830	56.6870	2327.9260	19	0001049724	A	16.7130	DEU	4512
100103	20041231	2004	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	1072.2090	9086.7060	0.0000	2388.1030	5380.0010	5128.1950	19887.3220	465.1710	457.9200	427.9690	384.4790	4177.8270	1505.4260	1.2200	1.2200		546.9350	546.9350	509.0290	7344.3650	54.1520	546.9350	353.3410	1858.7670	0.0000		2377.2730	2106.5130	23912.1690	5380.0010	180.0560		350.6340	167.8710	2166.0800	19	0001049724	A	14.6650	DEU	4512
100103	20051231	2005	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	1095.3850	8234.9270	0.0000	1480.2500	5354.9520	4260.7520	18325.4940	492.3180	457.9200	457.7870	1471.9610	2798.2650	1296.6990	1.1200	1.1200	-355.2600	536.4430	536.4430	519.8640	8227.8220		536.4430	640.6530	1937.3520	0.0000		2358.9260	2214.4540	22220.3290	5354.9520	311.4440		562.4950	0.0000	1957.4830	19	0001049724	A	14.7440	DEU	4512
100103	20061231	2006	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	1562.5240	8567.4920	0.0000	2011.2220	6100.9730	3349.3990	22384.7510	460.3650	457.9360	457.8280	318.0480	3602.7810	1385.6850	2.3100	2.0700		951.5040	951.5040	603.1030	8826.1540	369.5160	1059.7190	1232.6010	2618.2860	0.0000		3052.4660	2792.4850	27201.6560	6100.9730	303.5310		608.3820	0.0000	2198.6190	19	0001049724	A	27.4670	DEU	4512
100103	20071231	2007	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	899.5450	12038.7130	0.0000	2533.6210	9995.7530	5267.3020	27831.8580	460.3910	457.9380	457.8560	395.7410	4524.0090	1693.9480	5.2600	3.6700		1682.2660	1682.2660	746.2130	12078.1410	80.3170	2416.7970	1363.9210	3057.8690	0.0000		5125.6530	3593.7980	33329.8880	9995.7530	519.8660	-64.2530	541.7710		2440.1610	19	0001049724	A	26.5950	DEU	4512
100103	20081231	2008	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	597.1250	10345.9930	0.0000	2626.5140	9542.8660	4562.6490	29757.4310	460.3930	457.9380	457.8690	665.3280	4399.7960	1794.1590	1.8100	1.8100		833.7480	833.7480	808.6940	11957.8130	87.6900	833.7480	1325.0880	3119.2470	0.0000		4377.5250	2871.4900	35354.2600	9542.8660	271.4210	-157.2850	520.5700		2477.5820	19	0001049724	A	15.7420	DEU	4512
100103	20091231	2009	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	677.9040	12463.1070		3352.2560	8733.9210	6361.9740	29525.3520	460.4000	457.9380	457.8750	1076.3340	8755.4170	2113.9700	-0.3400	-0.3400		-160.5180	-160.5180	925.8470	12577.7630	0.0000	-160.5180	-1126.4930	987.4770	0.0000		4497.3820	2923.7280	32833.1790	8733.9210	-184.8830		725.2000		2320.3500	19	0001049724	A	16.8800	DEU	4512
100103	20101231	2010	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	1082.7500	13742.7030		3049.2160	10936.3100	7138.7220	31967.6750	458.2700	457.9380	457.9340	1300.3620	8262.6060	2231.8460	3.2800	3.2800		1500.7240	1500.7240	878.4080	13038.1190	0.0000	1500.7240	545.3550	2777.2010	0.0000		4642.8230	3532.2080	37186.3720	10936.3100	-218.9390		736.4300		2441.4960	19	0001049724	A	22.0680	DEU	4512
100103	20111231	2011	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	1648.8680	12264.6740	0.0000	3171.8990	10312.2380	5186.6060	33149.9060	458.2440	457.9380	457.9080	819.8940	7534.7180	2233.9510	-0.0400	0.7700		352.8660	352.8660	804.3260	12691.4860	0.0000	-16.8650	381.4060	2615.3570	0.0000		4624.8740	3681.7370	38198.9980	10312.2380	203.6760		429.4060		2433.7350	19	0001049724	A	11.9240	DEU	4512
100103	20121231	2012	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	627.6540	12869.5370	0.0000	3180.4630	10862.6270	6548.1680	35653.6260	458.4010	459.9470	458.3970	1281.6800	7841.7140	2424.9050	2.8500	2.7400		1257.9440	1257.9440	842.5850	12868.2170	0.0000	1305.4140	-30.3280	2394.5770	0.0000		4851.1300	3623.5130	40491.5690	10862.6270	94.9390		461.5100		2443.3660	19	0001049724	A	18.7740	DEU	4512
100103	20131231	2013	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	932.8380	13314.6480	0.0000	3421.3260	8344.5620	6470.6190	36927.7190	460.1550	461.0750	460.1550	2163.3030	6645.6120	2433.3710	0.9400	0.9400		431.2830	431.2830	883.2340	15083.8710	0.0000	431.2830	150.1920	2583.5630	0.0000		5027.9570	3898.0790	42174.7630	8344.5620	301.7610		440.9280		2663.4810	19	0001049724	A	21.2480	DEU	4512
100103	20141231	2014	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	837.3900	9979.6950	4.8400	3387.0700	4801.6770	3313.2540	32485.1350	461.3910	462.7720	461.3910	958.3990	6490.9760	1796.9980	0.1500	0.1500	-8.4710	66.5560	66.5560	847.0700	13279.6370	0.0000	66.5560	382.3920	2179.3900	0.0000		4981.9810	3877.1600	36931.0420	4801.6770	127.0600	-12.1010	301.3150		2266.5170	19	0001049724	A	16.7350	DEU	4512
100103	20151231	2015	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	660.2260	9703.6020	1.0860	3063.3240	6263.4710	3358.6890	30663.6470	463.0750	464.5390	463.0750	1530.0330	5463.1630	1786.3060	3.9900	3.9900	-7.6010	1843.8580	1843.8580	826.3700	13505.3380	0.0000	1843.8580	807.9070	2594.2130	0.0000		4858.3170	3480.3100	35435.0890	6263.4710	330.1130		188.9470		2177.2290	19	0001049724	A	15.8220	DEU	4512
100103	20161231	2016	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	878.9820	10755.6540	6.3310	2557.8050	7449.7120	4154.3220	29345.1120	465.9370	468.8180	465.9370	872.6510	6131.7670	1847.6550	4.0200	4.0200		1874.0350	1874.0350	861.0430	11616.6970	0.0000	1874.0350	754.4680	2602.1230	0.0000		4861.3070	3494.8230	34024.9240	7449.7120	469.5640		138.2310		2077.6890	19	0001049724	A	12.9420	DEU	4512
100103	20171231	2017	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	965.3670	13260.2660	-229.6200	3865.0730	11414.8890	4746.2850	36721.1990	469.8200	471.2600	469.8200	829.5180	7383.9120	2349.0990	6.0500	6.0500	-4.8090	2842.0010	2842.0010	1090.3950	15194.6060	0.0000	2842.0010	1893.4650	4242.5640	0.0000		6458.2190	4790.7670	43495.5960	11414.8890	948.5350		257.2710		2531.8330	19	0001049724	A	36.8890	DEU	4512
100103	20181231	2018	INDL	C	D	STD	DLAKY	DEUTSCHE LUFTHANSA AG	USD	667.4750	12197.7390	13.7390	4690.6450	10834.1660	3703.7430	34161.4540	472.5530	475.2110	472.5530	1964.6440	5733.6470	2507.3260	5.2400	5.2400		2476.4130	2476.4130	1108.2610	18564.5140	0.0000	2476.4130	2621.8160	5129.1420	0.0000		6718.2600	4861.2360	41548.3340	10834.1660	673.2000		131.6630		2257.7380	19	0001049724	A	22.5200	DEU	4512
101475	20030331	2002	INDL	C	D	STD	AFLYY	AIR FRANCE - KLM	USD	303.0200	3909.8300	50.1400	1536.9000	4353.4600	1342.8800	12355.1500	217.2690	218.1460	217.2690	1051.8500	3468.3800	1319.9900	0.6000	0.6000		130.8000	130.8000	239.8000	2766.4200	35.9700	130.8000	153.6900	1473.6800	0.0000	97.0100	2024.1300	1560.8800	13828.8300	4353.4600	-14.1700		378.2300			19	0001110452	A		FRA	4512
